epoch,loss,acc
0,1.5165111855804396,0.35697115384615385
1,1.5089514984345958,0.3557692307692308
2,1.506999229428975,0.3563701923076923
3,1.49046008274008,0.35396634615384615
4,1.4931846085080949,0.35697115384615385
5,1.4886689261778652,0.36538461538461536
6,1.478275169144311,0.3659855769230769
7,1.4674363286601702,0.36658653846153844
8,1.4675071819885859,0.3713942307692308
9,1.4594738057531416,0.37259615384615385
10,1.4534543158370659,0.3780048076923077
11,1.4486180404336213,0.3828125
12,1.4191596656472607,0.38341346153846156
13,1.4142278677850086,0.3936298076923077
14,1.4192942411570362,0.4014423076923077
15,1.3894398034190099,0.40865384615384615
16,1.3870608804357487,0.41466346153846156
17,1.381985937068605,0.42427884615384615
18,1.3702154371666813,0.42908653846153844
19,1.3634496329176775,0.4338942307692308
20,1.3536755198764123,0.43569711538461536
21,1.3513621422561544,0.44350961538461536
22,1.3375022585203715,0.44711538461538464
23,1.3375413044571458,0.4501201923076923
24,1.3193055839409333,0.4519230769230769
25,1.317750345052376,0.45552884615384615
26,1.3177733584732576,0.4609375
27,1.3115060140265522,0.4657451923076923
28,1.3073398929347062,0.46814903846153844
29,1.2970865584916096,0.47475961538461536
30,1.30374018798006,0.47896634615384615
31,1.3061204833683424,0.4831730769230769
32,1.2951103596820142,0.48677884615384615
33,1.2932517041969276,0.4933894230769231
34,1.293999849971649,0.4933894230769231
35,1.2886997958816584,0.49819711538461536
36,1.2806306168609156,0.5006009615384616
37,1.2897758092679832,0.5072115384615384
38,1.2789577024707008,0.5114182692307693
39,1.2800104597443178,0.5168269230769231
40,1.2785591170717132,0.5168269230769231
41,1.2848268334749768,0.5234375
42,1.2752183007956748,0.5288461538461539
43,1.2725020174698791,0.5300480769230769
44,1.2815641489415275,0.5330528846153846
45,1.273330330560652,0.5384615384615384
46,1.282584289239891,0.5420673076923077
47,1.27806137010897,0.5456730769230769
48,1.2830927116293351,0.5492788461538461
49,1.2725250522034108,0.5534855769230769
50,1.265264146531427,0.5570913461538461
51,1.2807719020791548,0.5570913461538461
52,1.2756953201722192,0.5606971153846154
53,1.2837356332082897,0.5618990384615384
54,1.2787916578947478,0.5637019230769231
55,1.277897034427239,0.5667067307692307
56,1.2819297805714933,0.5715144230769231
57,1.2805030149452838,0.5751201923076923
58,1.286011319017883,0.5823317307692307
59,1.2770222789792314,0.5841346153846154
60,1.2798086245028704,0.5853365384615384
61,1.2774308927470623,0.5877403846153846
62,1.283481793962928,0.5895432692307693
63,1.2803931697331412,0.5913461538461539
64,1.283528163854289,0.5925480769230769
65,1.2878275974661337,0.5943509615384616
66,1.2843822620410283,0.5979567307692307
67,1.2772340826133697,0.6003605769230769
68,1.2779282528182194,0.6003605769230769
69,1.2832259466177787,0.6027644230769231
70,1.2798333913172029,0.6069711538461539
71,1.2763942311016794,0.6081730769230769
72,1.288174346330886,0.6087740384615384
73,1.2770478148027224,0.609375
74,1.2859874096839254,0.6135817307692307
75,1.2830460740028462,0.6153846153846154
76,1.285691732903229,0.6165865384615384
77,1.2826777165078775,0.6201923076923077
78,1.27800760007884,0.6219951923076923
79,1.2857306509389494,0.6213942307692307
80,1.2896057321829675,0.6231971153846154
81,1.2903726218082079,0.6225961538461539
82,1.2831108020607336,0.6256009615384616
83,1.2769627829117667,0.6286057692307693
84,1.2818487691577483,0.6328125
85,1.286883632004098,0.6352163461538461
86,1.2836067953197037,0.6340144230769231
87,1.2834780953598208,0.6358173076923077
88,1.2786888202931184,0.6370192307692307
89,1.287589497378188,0.6382211538461539
90,1.2886122570734315,0.6400240384615384
91,1.2939323779485739,0.6412259615384616
92,1.2802941292349044,0.6412259615384616
93,1.2780443378395816,0.6436298076923077
94,1.283728509846219,0.6454326923076923
95,1.2883657479196107,0.6478365384615384
96,1.2931450337757084,0.6502403846153846
97,1.2869408380102372,0.6496394230769231
98,1.289557719039844,0.6484375
99,1.2855254338379618,0.6508413461538461
100,1.2886214354220251,0.6538461538461539
101,1.28000700514356,0.65625
102,1.2910011837214113,0.6586538461538461
103,1.278947228801104,0.6610576923076923
104,1.2727347780563865,0.6616586538461539
105,1.2854094461425598,0.6616586538461539
106,1.2831827196055081,0.6664663461538461
107,1.289954663971294,0.6682692307692307
108,1.2935903793116819,0.6694711538461539
109,1.2810901883257284,0.6676682692307693
110,1.2822665635194581,0.6688701923076923
111,1.2794673533428638,0.6706730769230769
112,1.286203672939205,0.6748798076923077
113,1.2807428529613145,0.6736778846153846
114,1.289346133833426,0.6772836538461539
115,1.2954334264114578,0.6808894230769231
116,1.2874855845882214,0.6820913461538461
117,1.288528723110668,0.6838942307692307
118,1.29461743337973,0.6856971153846154
119,1.2940997381742432,0.6862980769230769
120,1.2941233354956323,0.6875
121,1.288242664014473,0.6881009615384616
122,1.2929592226102928,0.6899038461538461
123,1.2866323164182702,0.6893028846153846
124,1.2782151664834216,0.6911057692307693
125,1.2917197816428942,0.6935096153846154
126,1.2920855203008708,0.6947115384615384
127,1.2881744648687241,0.6959134615384616
128,1.2945523124763172,0.6983173076923077
129,1.2841103890888126,0.6995192307692307
130,1.2950911807999073,0.7013221153846154
131,1.2955153626786458,0.7019230769230769
132,1.2949867343117196,0.7043269230769231
133,1.2947635295358444,0.7049278846153846
134,1.292937561958828,0.7061298076923077
135,1.295839505216184,0.7061298076923077
136,1.2893152301119175,0.7079326923076923
137,1.295061131163639,0.7079326923076923
138,1.2922675957961327,0.7103365384615384
139,1.2943339554283328,0.7109375
140,1.291622181546668,0.7127403846153846
141,1.2934082482269509,0.7139423076923077
142,1.2891280969279728,0.7145432692307693
143,1.3016734951903408,0.7163461538461539
144,1.292425259307755,0.7181490384615384
145,1.2943865760048017,0.71875
146,1.286890547724647,0.7199519230769231
147,1.2934446961517665,0.7211538461538461
148,1.2943097876664043,0.7217548076923077
149,1.2970252984173518,0.7223557692307693
150,1.2984601024031457,0.7229567307692307
151,1.292430297708492,0.7259615384615384
152,1.290785639321836,0.7271634615384616
153,1.2946830634200397,0.7283653846153846
154,1.3037017625336438,0.7271634615384616
155,1.294726525477959,0.7283653846153846
156,1.2968536894273597,0.7295673076923077
157,1.294053073775221,0.7295673076923077
158,1.3000520083128098,0.7313701923076923
159,1.292675209559011,0.7331730769230769
160,1.2926284579765672,0.734375
161,1.2933087649814825,0.7367788461538461
162,1.2996368275953534,0.7385817307692307
163,1.2996953176150612,0.7409855769230769
164,1.3025398258481125,0.7421875
165,1.2966010331773095,0.7415865384615384
166,1.2993559282027844,0.7427884615384616
167,1.2896260444956873,0.7451923076923077
168,1.2956436659621093,0.7475961538461539
169,1.2952260805171332,0.7469951923076923
170,1.301621392910844,0.7475961538461539
171,1.2949117800637648,0.7481971153846154
172,1.2904849919699528,0.7493990384615384
173,1.295465507038712,0.75
174,1.303446889969037,0.7506009615384616
175,1.295516996291877,0.7518028846153846
176,1.2953362870366507,0.7524038461538461
177,1.2965645182174734,0.7512019230769231
178,1.299349188962256,0.7524038461538461
179,1.2984116096981648,0.7548076923076923
180,1.2969662714884147,0.7548076923076923
181,1.298376083704048,0.7560096153846154
182,1.3059432654078527,0.7560096153846154
183,1.2979916524137496,0.7572115384615384
184,1.3010658692886623,0.7584134615384616
185,1.2934225118402458,0.7596153846153846
186,1.2984733269995037,0.7626201923076923
187,1.2933861035260454,0.7626201923076923
188,1.3033924956909595,0.7644230769230769
189,1.297001783563374,0.7644230769230769
190,1.2945001976158528,0.7650240384615384
191,1.297545924071026,0.7650240384615384
192,1.2893641943855818,0.765625
193,1.3001908732244611,0.7668269230769231
194,1.2906629194657018,0.7662259615384616
195,1.294057374083826,0.7680288461538461
196,1.2912717899886414,0.7680288461538461
197,1.3025078264078311,0.7698317307692307
198,1.3032440996910952,0.7704326923076923
199,1.297991669603768,0.7686298076923077
200,1.3019408004312192,0.7704326923076923
201,1.2773520340181106,0.7710336538461539
202,1.300468443615794,0.7728365384615384
203,1.2937627589644916,0.7728365384615384
204,1.2999052858121578,0.7740384615384616
205,1.29625394981411,0.7752403846153846
206,1.3012706231597646,0.7770432692307693
207,1.2913630935600222,0.7764423076923077
208,1.2946248664386009,0.7764423076923077
209,1.2997455311050137,0.7794471153846154
210,1.2858076450351126,0.7770432692307693
211,1.2951554460951782,0.7782451923076923
212,1.2980921925991487,0.7788461538461539
213,1.2935708026040822,0.7794471153846154
214,1.3014429516205854,0.7800480769230769
215,1.2876835221052099,0.7806490384615384
216,1.2962384187147689,0.7824519230769231
217,1.294436693724853,0.7824519230769231
218,1.2956490089365806,0.7824519230769231
219,1.2908987871288848,0.7842548076923077
220,1.2827133352780418,0.7860576923076923
221,1.2947257101965037,0.7866586538461539
222,1.2932733165158559,0.7872596153846154
223,1.2873808905212094,0.7866586538461539
224,1.3045191397998503,0.7890625
225,1.2962641445852798,0.7908653846153846
226,1.2971065564636757,0.7914663461538461
227,1.2950769787333063,0.7920673076923077
228,1.2987918293250398,0.7944711538461539
229,1.3025052769790382,0.7950721153846154
230,1.3013793054926002,0.7962740384615384
231,1.2890538147770518,0.7980769230769231
232,1.302856126279212,0.7986778846153846
233,1.2966357365825059,0.7998798076923077
234,1.2859873917667064,0.8010817307692307
235,1.2929892051418368,0.8010817307692307
236,1.3018967569182396,0.8016826923076923
237,1.2961350020467846,0.8028846153846154
238,1.2996716494197986,0.8034855769230769
239,1.2961629951677516,0.8034855769230769
240,1.3012678633879289,0.8046875
241,1.299518898004553,0.8058894230769231
242,1.2994972780846554,0.8064903846153846
243,1.2843157889415335,0.8070913461538461
244,1.2964384580639166,0.8088942307692307
245,1.2949437252865308,0.8082932692307693
246,1.289703825235868,0.8094951923076923
247,1.2966843333635099,0.8100961538461539
248,1.2833515769385986,0.8106971153846154
249,1.2864634569054234,0.8118990384615384
250,1.300167707843135,0.8155048076923077
251,1.2940241533234795,0.8167067307692307
252,1.2980523645238526,0.8179086538461539
253,1.2911322380951165,0.8173076923076923
254,1.2947691403928694,0.8179086538461539
255,1.2960773234400764,0.8191105769230769
256,1.2983115556322682,0.8185096153846154
257,1.297480841991629,0.8185096153846154
258,1.2981035768765343,0.8209134615384616
259,1.2997847109342957,0.8209134615384616
260,1.292917352298075,0.8209134615384616
261,1.298246678436649,0.8221153846153846
262,1.2974462246818197,0.8209134615384616
263,1.2898819318919454,0.8215144230769231
264,1.2954176624514355,0.8215144230769231
265,1.3060664263035933,0.8227163461538461
266,1.2871067763042656,0.8239182692307693
267,1.285757489568488,0.8227163461538461
268,1.293157653961372,0.8239182692307693
269,1.291712195068797,0.8239182692307693
270,1.2941690155875187,0.8251201923076923
271,1.2984917631292434,0.8257211538461539
272,1.2923003019073376,0.8263221153846154
273,1.293023385298975,0.8287259615384616
274,1.2911480016304742,0.828125
275,1.2999417605177364,0.8287259615384616
276,1.2900624896195176,0.8293269230769231
277,1.2988165148914121,0.8293269230769231
278,1.3014560411668272,0.8299278846153846
279,1.3032038676052196,0.8305288461538461
280,1.299658809570923,0.8311298076923077
281,1.2832761062054572,0.8317307692307693
282,1.295840544986034,0.8317307692307693
283,1.292967212397716,0.8323317307692307
284,1.305122129348813,0.8323317307692307
285,1.296145346446657,0.8341346153846154
286,1.3023390072352563,0.8353365384615384
287,1.2973645102397633,0.8353365384615384
288,1.3018373084125279,0.8359375
289,1.299649004551558,0.8365384615384616
290,1.2899976003032962,0.8359375
291,1.2914491744658216,0.8383413461538461
292,1.303549539008419,0.8377403846153846
293,1.2996697405269961,0.8383413461538461
294,1.2982883896609552,0.8389423076923077
295,1.2835772558256993,0.8383413461538461
296,1.2945954496779395,0.8389423076923077
297,1.296203695064005,0.8383413461538461
298,1.299314306664069,0.8413461538461539
299,1.2985359933422052,0.8407451923076923
300,1.3022274280835169,0.8395432692307693
301,1.3046434692858233,0.8419471153846154
302,1.2857586991514518,0.8401442307692307
303,1.3022408846711238,0.8413461538461539
304,1.293607842512665,0.8419471153846154
305,1.296149922812229,0.84375
306,1.3042741124115482,0.8443509615384616
307,1.2940676742623596,0.8443509615384616
308,1.3004171058394027,0.8443509615384616
309,1.288268262752438,0.8443509615384616
310,1.3009682935052942,0.8443509615384616
311,1.293165330513819,0.8443509615384616
312,1.2888703681569316,0.8449519230769231
313,1.2890541041933226,0.8449519230769231
314,1.2870072032346818,0.8449519230769231
315,1.3049038745787804,0.8455528846153846
316,1.3022418492043821,0.8455528846153846
